OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,Countermea,Counterme1,Counterme2,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,CostBenefi,PresentVal,PresentVa1,NetPresent,Intersecti,FDOT Manag,FDOT Count,Intersect1,Intersect2,Entering V,AADT Major,AADT Minor,Signalized,CentralPoi,CentralPo1,Counterme3,Serious In,Intersect3,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
27626,64596,15150000,0.971,1.384,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,US   19,SR   55,7,PINELLAS,28000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04253,Potential Location,0.906000018,1,13357.2024403125,0.0347786579690693,0.0146722463307011,0.0581999104451145,0.10528695283605,0.342379585209565,87121.9453352835,,384063.193358175,5.24016560618337,52.9030702249818,706637.01870915,13357.2024403125,693279.816268838,CIS,7,15,15150000 = 1.374|15A15228 = 1.054,34TH ST S|46TH AVE S,12750,15150000,15A15228,Y,-82.67935915,27.7265,10,1.56087756811497,On-System / Off-System,On Corridor,"438702-1, 440246-1",6,2188,0.41,100,0,1.1,Verified Match,"438702-1, 440246-1",6
118962,264749,93004000,4.769,4.876,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  808,4,PALM BEACH,60500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03971,Potential Location,0.906000018,1,13357.2024403125,0.0346691465189798,0.0168392997377902,0.0717020984824355,0.138586536344701,0.503884527247445,90780.1819722308,,385276.356111046,7.3447937646427,55.1244617349995,736308.594807648,13357.2024403125,722951.392367336,CIS,4,93,93004000 = 4.87|93A03052 = .363,GLADES RD|NW EXECUTIVE CENTER DR|RENAISSANCE WAY,30750,93004000,93A03052,Y,-80.12502499,26.36814514,10,1.79141520875931,On-System / Off-System,On Corridor,448135-1,5,564,0.11,100,0,0.4,Verified Match,448135-1,5
97612,205955,86100000,5.492,5.568,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,62000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05141,Potential Location,0.906000018,1,13357.2024403125,0.0346654712100535,0.0168375145877403,0.071694497275338,0.138571844655253,0.503831109973392,122100.126850225,,385317.203951311,7.34401513612729,74.1428759467865,990341.403528204,13357.2024403125,976984.201087891,CIS,4,86,86100000 = 5.567|86A19353 = .011,LUCKY ST|SR-7|SW 54TH CT,28500,86100000,86A19353,Y,-80.20752692,26.05338,10,1.79122529914317,On-System / Off-System,On Corridor,447676-1,1,403,0.08,100,0.1,0.5,Verified Match,447676-1,1
87845,197598,86014000,0.498,0.551,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  870,4,BROWARD,53500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05829,Potential Location,0.906000018,1,13357.2024403125,0.0345608821133561,0.0167867141693444,0.0714781880071683,0.138153759928455,0.502311002533892,90496.6946807784,,386483.261523889,7.32185752850195,54.9523197100495,734009.258931906,13357.2024403125,720652.056491593,CIS,4,86,86014000 = .5|86A05888 = .405,NW 70TH AVE|W COMMERCIAL BLVD,26500,86014000,86A05888,Y,-80.24402,26.1937951,10,1.78582099827896,On-System / Off-System,On Corridor,"441944-1, 454777-1",3,279,0.05,100,0,0.3,Verified Match,"441944-1, 454777-1",3
92738,203177,86220000,19.714,19.907,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,4,BROWARD,47000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04988,Potential Location,0.906000018,1,13357.2024403125,0.0344140567234434,0.0167153989799582,0.0711745264053034,0.137566839733453,0.500177028969138,90112.2365399608,,388132.167842141,7.29075199760197,54.7188651430749,730890.95902021,13357.2024403125,717533.756579898,CIS,4,86,86220000 = 19.765|86A12339 = .732,N UNIVERSITY DR|NW 19TH ST,27500,86220000,86A12339,Y,-80.25204931,26.2547997,10,1.77823427455106,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
78140,198778,86028000,4.221,4.228,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,52500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05922,Potential Location,0.906000018,1,13357.2024403125,0.0343239155004114,0.0166716161001998,0.0709880979667599,0.137206508974372,0.498866908238934,120897.085494721,,389151.477783833,7.27165522830307,73.4123529876303,980583.660475457,13357.2024403125,967226.458035145,CIC,4,86,86028000 = 4.225|86A04706 = .227,NW 42ND AVE|W SAMPLE RD,22750,86028000,86A04706,Y,-80.1824047,26.27386521,10,1.77357652049336,On-System / Off-System,On Corridor,439891-5,1,37,0.01,100,0.2,0.4,Verified Parallel Fallback,439891-5,1
103641,235527,87281000,9.744,10.091,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,17100,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03153,Potential Location,0.906000018,1,13357.2024403125,0.0342199127182385,0.0166211004631444,0.0707730013036295,0.136790767982777,0.497355322348034,89603.8759400921,,390334.205416994,7.24962183369408,54.4101732697361,726767.699176345,13357.2024403125,713410.496736032,CIS,6,87,87281000 = 9.9|87A06621 = .749,E 52ND ST|E 8TH AVE|NW 42ND AVE,7700,87281000,87A06621,Y,-80.26685997,25.869925,10,1.76820251552223,On-System / Off-System,On Corridor,"447803-1, 457448-1",4,1837,0.35,100,0,0.3,Verified Match,"447803-1, 457448-1",4
118614,272499,93190000,16.264,16.37,MIAMI,URBAN MINOR ART,DIVIDED,,SR  706,4,PALM BEACH,39500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06300,Potential Location,0.906000018,1,13357.2024403125,0.0341816362186461,0.0128181135819923,0.0717814360591569,0.112372129068799,0.43752494359867,78844.9917114359,,390771.300556587,6.37914785930483,47.8770545968162,639503.510495567,13357.2024403125,626146.308055255,CIC,4,93,93190000 = 16.347,INDIANTOWN RD E|INTRACOASTAL POINTE DR|JONATHAN DR,16500,93190000,93A04761,Y,-80.08870315,26.93397318,10,1.36362936558778,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
49487,102405,48040000,8.14,8.162,PENSACOLA,URBAN PRIN ART OTHER,DIVIDED,US   29,SR   95,3,ESCAMBIA,38000,7,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00031,Potential Location,0.906000018,1,13357.2024403125,0.034156450818854,0.014409752689204,0.057158685667176,0.10340331790864,0.336254247475296,85563.2912498816,,391059.437385674,5.14641648822202,51.9566085014845,693994.93786639,13357.2024403125,680637.735426077,CIS,3,48,48040000 = 8.147|48A00520 = .014,PENSACOLA BLVD|W HOOD DR,22000,48040000,48A00520,Y,-87.27476665,30.52649667,10,1.53295270728924,On-System / Off-System,On Corridor,457655-1,2,117,0.02,100,0,0,Verified Match,457655-1,2
94912,223230,87053000,0.456,0.558,MIAMI,URBAN MINOR ART,DIVIDED,,SR  968,6,MIAMI-DADE,47500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04605,Potential Location,0.906000018,1,13357.2024403125,0.0340344090475979,0.0165309986802618,0.0703893459848047,0.13604923512793,0.494659195134974,89118.1398124938,,392461.711958393,7.2103221583273,54.1152196576439,722827.944069127,13357.2024403125,709470.741628815,CIC,6,87,87053000 = .507|87A01135 = 1.097,NW 82ND AVE|SW 82ND AVE|W FLAGLER ST,24750,87053000,87A01135,Y,-80.32826622,25.76973118,10,1.75861721763541,On-System / Off-System,On Corridor,437782-3,1,538,0.1,100,0,0.1,Verified Match,437782-3,1
39813,86767,26250000,2.335,2.345,GAINESVILLE,URBAN MINOR ART,DIVIDED,,SR  121,2,ALACHUA,44500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04556,Potential Location,0.906000018,1,13357.2024403125,0.0337960981805692,0.0164152476877051,0.0698964757825409,0.135096610649081,0.491195563328955,119037.985951087,,395229.128787184,7.15983507266339,72.2834517293582,965504.697833594,13357.2024403125,952147.495393282,CIS,2,26,26250000 = 2.345,HULL RD|SW 34TH ST,42000,26250000,26A05133,Y,-82.37251938,29.63767504,10,1.74630327989904,On-System / Off-System,On Corridor,207712-6,2,53,0.01,100,0,0.5,Verified Parallel Fallback,207712-6,2
65079,143091,72160000,4.194,4.22,JACKSONVILLE,URBAN MINOR ART,DIVIDED,,SR   13,2,DUVAL,39500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01627,Potential Location,0.906000018,1,13357.2024403125,0.0337426328145877,0.0142351732186542,0.0564661871006617,0.102150548559787,0.332180403200484,84526.6604063768,,395855.371266046,5.08406575361046,51.3271350192262,685586.933133057,13357.2024403125,672229.730692745,CIS,2,72,72160000 = 4.204|72A12677 = .012,HALEY RD|SAN JOSE BLVD,13000,72160000,72A12677,Y,-81.62463139,30.19320376,10,1.5143804196318,On-System / Off-System,On Corridor,445426-3,2,137,0.03,100,0,1.2,Verified Match,445426-3,2
99283,218910,87001000,5.209,5.271,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR   94,6,MIAMI-DADE,90500,8,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05796,Potential Location,0.906000018,1,13357.2024403125,0.0336632576833376,0.0163507251604783,0.0696217374814482,0.134565593700407,0.489264847465782,88146.2904371899,,396788.764948437,7.13169229576449,53.5250834347675,714945.375072806,13357.2024403125,701588.172632494,CIC,6,87,87001000 = 5.251|87A06251 = .636,SW 123RD CT|SW 125TH AVE|SW 88TH ST,42250,87001000,87A06251,Y,-80.39595003,25.68601104,10,1.73943917994349,On-System / Off-System,On Corridor,437784-1,1,327,0.06,100,0,0.1,Verified Match,437784-1,1
97443,205523,86090000,3.63,3.648,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  816,4,BROWARD,60500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04972,Potential Location,0.906000018,1,13357.2024403125,0.0336004678008251,0.0163202272175436,0.0694918765880701,0.134314597260961,0.488352253605174,118348.928703379,,397530.252242038,7.11839001451831,71.8650354069923,959915.826311422,13357.2024403125,946558.623871109,CIS,4,86,86090000 = 3.64|86A06106 = .009,NW 36TH TER|W OAKLAND PARK BLVD,28750,86090000,86A06106,Y,-80.19821174,26.16531734,10,1.73619471730788,On-System / Off-System,On Corridor,"447675-1, 453154-1",3,95,0.02,100,0,0.3,Verified Match,"447675-1, 453154-1",3
8035,27994,10160000,4.528,4.582,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,,SR  597,7,HILLSBOROUGH,69500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03949,Potential Location,0.906000018,1,13357.2024403125,0.0335041988310898,0.0162734680036722,0.0692927748552084,0.133929771431291,0.486953071647316,118009.846238721,,398672.491995775,7.09799505820597,71.6591343177683,957165.563779976,13357.2024403125,943808.361339663,CIS,7,10,10160000 = 4.576|10A07843 = .34,DALE MABRY HWY|STALL RD,29500,10160000,10A07843,Y,-82.50383005,28.06211,10,1.73122033190093,On-System / Off-System,On Corridor,438702-1,5,286,0.05,100,0,0.9,Verified Match,438702-1,5
88325,192809,86006000,5.718,5.75,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  842,4,BROWARD,74000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04395,Potential Location,0.906000018,1,13357.2024403125,0.0333587299088312,0.0140732141802882,0.0558237495818097,0.100988342497438,0.328401059047798,62123.103409183,,400411.001162739,5.02622238298217,37.7230201828243,503874.017241979,13357.2024403125,490516.814801666,CIS,4,86,86006000 = 5.727|86A16875 = .336,RIVER HIGHLANDS AVE|W BROWARD BLVD,28250,86006000,86A16875,Y,-80.16038802,26.12188774,10,1.49715073139994,On-System / Off-System,On Corridor,446999-1,2,168,0.03,100,0.3,0.4,Verified Match,446999-1,2
97981,207217,86100000,23.235,23.248,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,62000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04637,Potential Location,0.906000018,1,13357.2024403125,0.0333279862518677,0.0140602442000067,0.0557723019933598,0.100895270879678,0.328098402156082,83487.9539904223,,400780.363366957,5.02159017854313,50.6964011868387,677162.093647903,13357.2024403125,663804.891207591,CIC,4,86,86100000 = 23.238|86A32980 = .011,REGENCY LAKES BLVD|SR-7,30750,86100000,86A32980,Y,-80.2021,26.30827517,10,1.4957709459994,On-System / Off-System,On Corridor,"439891-5, 457381-1",2,69,0.01,100,0.1,0.6,Verified Parallel Fallback,"439891-5, 457381-1",2
99764,219312,87019000,3.807,4.291,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,6,MIAMI-DADE,43000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04122,Potential Location,0.906000018,1,13357.2024403125,0.0332472324088783,0.0140261761724955,0.0556371654842323,0.100650801237815,0.327303418425216,83285.662346484,,401753.81445421,5.00942284560646,50.573563605515,675521.327206885,13357.2024403125,662164.124766572,CIS,6,87,87019000 = 4.103,NW 203RD ST|NW 27TH AVE,21500,87019000,87A38407,Y,-80.246524,25.96068,10,1.49214668705953,On-System / Off-System,On Corridor,438076-1,4,2564,0.49,100,0,0.4,Verified Match,438076-1,4
52240,111896,55003000,9.95290193413303,10.5136800742663,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,US  319,SR  261,3,LEON,58000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02618,Potential Location,0.906000018,1,13357.2024403125,0.0331894539098014,0.0140018008681975,0.0555404767771833,0.10047588585975,0.326734616185475,83140.9248686143,,402453.215307887,5.00071725081586,50.4856746479572,674347.376608517,13357.2024403125,660990.174168205,CIS,3,55,55003000 = 10.009|55A03483 = .011,CAPITAL CIR NE|LONNBLADH RD,26750,55003000,55A03483,Y,-84.2393885,30.4882989,10,1.48955356908446,On-System / Off-System,On Corridor,452946-1,1,2961,0.56,100,0,0.4,Verified Match,452946-1,1
10826,28211,10270000,1.488,1.608,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,,SR   60,7,HILLSBOROUGH,53000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00153,Potential Location,0.906000018,1,13357.2024403125,0.0331810992484178,0.0161165339206601,0.0686245461728641,0.132638212320299,0.482257112940073,86883.7721794214,,402554.548910835,7.02954515278738,52.7584443084944,704705.221064513,13357.2024403125,691348.0186242,SI,7,10,10270000 = 1.502|10A02557 = .122,N OCCIDENT ST|S OCCIDENT ST|W JOHN F KENNEDY BLVD,22500,10270000,10A02557,Y,-82.52629021,27.94485532,10,1.71452521348994,On-System / Off-System,On Corridor,"447012-1, 445362-2",2,634,0.12,100,0,0.5,Verified Match,"447012-1, 445362-2",2
75787,161238,75250000,6.682,6.683,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  438,5,ORANGE,33000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04335,Potential Location,0.906000018,1,13357.2024403125,0.0331591856386473,0.0161058901673429,0.0685792248435659,0.132550614799683,0.481938618543521,116794.626797249,,402820.581478472,7.02490266917978,70.9212164578821,947309.045541154,13357.2024403125,933951.843100841,CIS,5,75,75250000 = 6.683|75A06127 = .677,ASHLAND BLVD|SILVER STAR RD|WILLOW BEND BLVD,17250,75250000,75A06127,Y,-81.44526498,28.57798476,10,1.71339289909044,On-System / Off-System,On Corridor,445696-2,1,5,0,100,0,0.7,Verified Parallel Fallback,445696-2,1
99182,202515,86028000,2.3,2.32655338038116,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,47000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04745,Potential Location,0.906000018,1,13357.2024403125,0.0331469473417783,0.0160999458517209,0.0685539138204961,0.132501693399992,0.481760746024256,86794.3463754797,,402969.308231805,7.02230993830642,52.7041422659075,703979.897688757,13357.2024403125,690622.695248445,CIC,4,86,86028000 = 2.311|86A04085 = 0,CYPRESS POINTE|TURTLE RUN BLVD|W SAMPLE RD,21500,86028000,86A04085,Y,-80.21318198,26.27401,10,1.71276052496701,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
26922,53242,14030000,3.964,3.985,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,US   19,SR   55,7,PASCO,60000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01549,Potential Location,0.906000018,1,13357.2024403125,0.0328979933454882,0.0159790253392371,0.0680390316918052,0.131506524048588,0.478142426009994,115874.64472247,,406018.759261022,6.96956806424173,70.362575622666,939847.166813746,13357.2024403125,926489.964373434,CIC,7,14,14030000 = 3.97|14A01495 = 1.641,FLORAMAR TER|US-19,32250,14030000,14A01495,Y,-82.73123626,28.22949748,10,1.69989663819692,On-System / Off-System,On Corridor,"443707-1, 438702-1, 444055-1",7,111,0.02,100,0,0.9,Verified Match,"443707-1, 438702-1, 444055-1",7
2426,5236,03010000,14.603,14.606,BONITA SPRINGS,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   90,1,COLLIER,43163,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03135,Potential Location,0.906000018,1,13357.2024403125,0.0328967091620433,0.013878299177737,0.0550505867383569,0.0995896468772797,0.323852681367897,82407.5874312108,,406034.608948795,4.95660885077475,50.0403700602295,668399.353082638,13357.2024403125,655042.150642326,CIC,1,3,03010000 = 14.605|03A03754 = .013,PALM DR|TAMIAMI TRL E,22166,3010000,03A03754,Y,-81.76152523,26.1220914,10,1.47641508886002,On-System / Off-System,On Corridor,452524-1,1,16,0,100,0,1,Verified Parallel Fallback,452524-1,1
112161,246095,89010000,16.194,16.201,PORT SAINT LUCIE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,MARTIN,43000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04475,Potential Location,0.906000018,1,13357.2024403125,0.0328078358471168,0.0159352345543139,0.0678525695929006,0.131146128230423,0.476832068732527,115557.088329801,,407134.518185123,6.95046784694875,70.1697458129419,937271.500008735,13357.2024403125,923914.297568423,CIS,4,89,89010000 = 16.2|89A02585 = .185,SE FEDERAL HWY|SE FISCHER ST,22500,89010000,89A02585,Y,-80.22481035,27.16230215,10,1.69523804316408,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
12962,22253,10130000,8.649,8.827,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,US   92,SR  600,7,HILLSBOROUGH,50500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02570,Potential Location,0.906000018,1,13357.2024403125,0.032448357379035,0.0157606307269599,0.0671091027611861,0.129709148068402,0.471607375997566,84965.1082687068,,411644.949674482,6.87431093292018,51.5933737718341,689143.138049097,13357.2024403125,675785.935608785,SI,7,10,10130000 = 8.782|10A15110 = 1.195,N DALE MABRY HWY|W GRAY ST,24250,10130000,10A15110,Y,-82.50564999,27.94858044,10,1.67666316435676,On-System / Off-System,On Corridor,"445362-2, 451989-1",2,944,0.18,100,0,1,Verified Match,"445362-2, 451989-1",2
114020,248314,89010000,13.421,13.438,PORT SAINT LUCIE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,MARTIN,31000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06521,Potential Location,0.906000018,1,13357.2024403125,0.0323732648078619,0.0136574710908167,0.0541746353269064,0.0980050008831757,0.318699617065522,81096.3381457549,,412599.79552846,4.87774050847207,49.2441399856602,657763.946787551,13357.2024403125,644406.744347239,CIS,4,89,89010000 = 13.425|89A00794 = .33,SE FEDERAL HWY|SE LILLIAN CT,15250,89010000,89A00794,Y,-80.2000408,27.12920945,10,1.45292273468911,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
16527,47443,13010000,4.373,4.725,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,MANATEE,46500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00480,Potential Location,0.906000018,1,13357.2024403125,0.0323597115001792,0.0157175741572299,0.0669257669662798,0.129354794802015,0.470318988735559,113978.686603362,,412772.605844725,6.85553095811102,69.2112927268033,924469.24810764,13357.2024403125,911112.045667328,SI,1,13,13010000 = 4.698|13A05115 = 0,14TH ST W|49TH AVE DR W,22250,13010000,13A05115,Y,-82.57535363,27.45419,10,1.67208267733816,On-System / Off-System,On Corridor,"449646-1, 456052-2, 433592-6, 412673-1, 433592-1",8,1876,0.36,100,0,1.2,Verified Match,"449646-1, 456052-2, 433592-6, 412673-1, 433592-1",8
35315,54941,14030000,8.455,8.493,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,US   19,SR   55,7,PASCO,52000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00849,Potential Location,0.906000018,1,13357.2024403125,0.0321079591360803,0.0155952944375247,0.066405097304166,0.128348439247864,0.466659996989166,113091.954229091,,416009.076867884,6.80219623892329,68.6728421115615,917277.054235744,13357.2024403125,903919.851795432,CIC,7,14,14030000 = 8.484|14A07312 = .011,HOLIDAY HILLS BLVD|US-19,28750,14030000,14A07312,Y,-82.71130694,28.29033152,10,1.65907419402747,On-System / Off-System,On Corridor,"443707-1, 438702-1, 444055-1",7,201,0.04,100,0,0.8,Verified Match,"443707-1, 438702-1, 444055-1",7
96216,206754,86100000,16.59,16.61,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,46500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04463,Potential Location,0.906000018,1,13357.2024403125,0.0320843534539961,0.0135355866134046,0.0536911602331716,0.0971303669017461,0.31585542021391,59749.8649644847,,416315.150606498,4.83420969307632,36.2819182926252,484624.927557472,13357.2024403125,471267.725117159,CIS,4,86,86100000 = 16.607,SR-7|SW 12TH ST,22250,86100000,86A30267,Y,-80.20414992,26.21293,10,1.43995629843893,On-System / Off-System,On Corridor,457381-1,1,106,0.02,100,0,0.6,Verified Match,457381-1,1
